Day,Date,Time,App,CPU(%),Memory(KB),Launch Frequency,Window Status,Session Duration (min)
Saturday,16-11-2024,13:56.0,GitHub Desktop,2.05,580961,1,Inactive,30
Saturday,16-11-2024,14:18.6,Microsoft Teams,0.19,670807,1,Inactive,39
Saturday,16-11-2024,15:53.3,Netflix,2.65,332196,1,Active,60
Saturday,16-11-2024,16:42.8,Microsoft Teams,1.72,419942,3,Active,44
Saturday,16-11-2024,17:38.8,Git,1.38,211134,3,Inactive,31
Saturday,16-11-2024,18:55.2,VSCode,0.83,568795,2,Active,8
Saturday,16-11-2024,19:00.2,Microsoft Teams,3.43,509340,3,Inactive,11
Saturday,16-11-2024,20:37.9,Netflix,3.26,118127,2,Inactive,23
Saturday,16-11-2024,21:06.6,Jira,3.86,300888,2,Inactive,32
Saturday,16-11-2024,22:28.6,Microsoft Teams,2.56,603161,3,Active,46
Saturday,16-11-2024,23:07.6,Git,0.89,773960,1,Active,12
Saturday,16-11-2024,24:40.8,Postman,2.2,228844,1,Active,22
Saturday,16-11-2024,25:58.3,Zoom,4.75,364309,1,Active,30
Saturday,16-11-2024,26:30.3,Spotify,4.78,685761,2,Inactive,15
Saturday,16-11-2024,27:20.0,Microsoft Teams,1.95,232168,1,Inactive,27
Saturday,16-11-2024,28:39.6,Notepad++,4.37,243578,2,Inactive,54
Saturday,16-11-2024,29:11.2,GitHub Desktop,0.71,108298,2,Active,18
Saturday,16-11-2024,30:59.7,Zoom,2.25,130827,2,Inactive,24
Saturday,16-11-2024,31:30.9,Discord,1.59,402591,3,Inactive,28
Saturday,16-11-2024,32:38.2,Notepad++,1.7,201071,1,Active,25
Saturday,16-11-2024,33:00.5,Slack,4.85,401433,2,Inactive,18
Saturday,16-11-2024,34:06.2,Microsoft Teams,0.12,361238,2,Active,47
Saturday,16-11-2024,35:12.0,Slack,4.66,171292,3,Inactive,20
Saturday,16-11-2024,36:59.8,Edge,3.2,585820,2,Active,32
Saturday,16-11-2024,37:49.3,Outlook,3.25,358348,3,Inactive,40
Saturday,16-11-2024,38:20.7,Spotify,2.82,279274,1,Inactive,15
Saturday,16-11-2024,39:43.9,Netflix,0.79,427814,1,Inactive,12
Saturday,16-11-2024,40:32.3,Git,1.9,188115,2,Active,8
Saturday,16-11-2024,41:22.0,Microsoft Teams,2.69,767661,1,Inactive,24
Saturday,16-11-2024,42:38.1,Jira,2.3,422181,2,Inactive,19
Saturday,16-11-2024,43:48.4,Postman,1.85,248002,2,Inactive,60
Saturday,16-11-2024,44:33.8,Zoom,0.65,583649,1,Inactive,42
Saturday,16-11-2024,45:19.7,Figma,1.08,403442,3,Active,7
Saturday,16-11-2024,46:21.2,Git,2.6,131756,1,Active,12
Saturday,16-11-2024,47:33.2,Notepad++,0.51,171982,3,Active,20
Saturday,16-11-2024,48:52.7,Windows Terminal,4.6,291071,2,Active,37
Saturday,16-11-2024,49:30.5,Outlook,4.46,683864,1,Inactive,55
Saturday,16-11-2024,50:11.5,Outlook,2.43,110111,2,Inactive,16
Saturday,16-11-2024,51:20.7,Slack,1.64,228164,2,Inactive,31
Saturday,16-11-2024,52:20.9,Postman,4.64,337425,2,Active,11
Saturday,16-11-2024,53:32.6,Chrome,1.85,601603,1,Inactive,22
Saturday,16-11-2024,54:55.4,Git,0.53,602467,2,Inactive,15
Saturday,16-11-2024,55:37.8,Discord,2.99,168476,2,Active,18
Saturday,16-11-2024,56:52.4,Edge,2.98,703551,2,Inactive,45
Saturday,16-11-2024,57:50.5,Jira,4.86,458041,1,Active,49
Saturday,16-11-2024,58:02.1,Microsoft Teams,2.71,681019,2,Inactive,19
Saturday,16-11-2024,59:36.0,Outlook,4.54,456914,1,Active,50
Saturday,16-11-2024,00:05.6,Notepad++,3.35,404621,2,Active,46
Saturday,16-11-2024,01:18.4,Jira,3.71,639596,3,Inactive,44
Saturday,16-11-2024,02:49.0,Figma,2.96,559318,1,Inactive,57
Saturday,16-11-2024,03:49.9,Git,1.71,698752,2,Active,38
Saturday,16-11-2024,04:47.1,Microsoft Teams,0.98,174928,2,Inactive,51
Saturday,16-11-2024,05:34.6,Slack,4.12,413775,3,Active,45
Saturday,16-11-2024,06:39.0,Figma,4.5,584570,1,Inactive,53
Saturday,16-11-2024,07:37.6,Zoom,4.59,375452,2,Active,55
Saturday,16-11-2024,08:17.8,Postman,2.18,267642,3,Inactive,38
Saturday,16-11-2024,09:06.1,GitHub Desktop,3.66,769196,1,Active,38
Saturday,16-11-2024,10:32.4,Notepad++,4.26,219618,1,Active,44
Saturday,16-11-2024,11:31.9,Outlook,0.49,452908,3,Active,57
Saturday,16-11-2024,12:01.8,GitHub Desktop,4.18,566925,2,Active,28
Saturday,16-11-2024,13:20.2,Outlook,4.32,543504,3,Active,19
Saturday,16-11-2024,14:52.8,Netflix,0.54,788907,2,Active,53
Saturday,16-11-2024,15:46.5,VSCode,3.87,433884,1,Active,48
Saturday,16-11-2024,16:25.0,Chrome,0.7,352844,3,Active,5
Saturday,16-11-2024,17:15.9,Outlook,0.72,701363,2,Inactive,13
Saturday,16-11-2024,18:41.9,Spotify,1.81,355170,3,Inactive,7
Saturday,16-11-2024,19:36.1,Windows Terminal,1.71,661000,1,Active,7
Saturday,16-11-2024,20:18.3,Microsoft Teams,4.41,413877,1,Inactive,18
Saturday,16-11-2024,21:25.1,Spotify,4.67,656720,2,Active,29
Saturday,16-11-2024,22:48.4,Edge,4.58,182696,1,Inactive,37
Saturday,16-11-2024,23:46.6,Discord,2.88,319137,2,Active,56
Saturday,16-11-2024,24:39.1,VSCode,3.17,671004,2,Inactive,10
Saturday,16-11-2024,25:23.7,Zoom,2.31,358275,1,Inactive,60
Saturday,16-11-2024,26:24.9,Discord,1.27,611016,3,Active,27
Saturday,16-11-2024,27:22.8,Chrome,0.6,404272,1,Inactive,48
Saturday,16-11-2024,28:39.0,Edge,4.21,351641,2,Inactive,16
Saturday,16-11-2024,29:29.0,GitHub Desktop,2.77,542314,3,Inactive,31
Saturday,16-11-2024,30:00.4,IntelliJ IDEA,1.55,646559,1,Inactive,56
Saturday,16-11-2024,31:16.3,Slack,4.1,532232,1,Active,11
Saturday,16-11-2024,32:39.7,Figma,4.8,439035,3,Active,26
Saturday,16-11-2024,33:34.9,Zoom,2.11,378502,1,Inactive,12
Saturday,16-11-2024,34:02.2,Outlook,2.78,241944,2,Active,5
Saturday,16-11-2024,35:16.1,Git,2.16,542730,1,Active,21
Saturday,16-11-2024,36:40.3,Jira,2.32,654558,3,Active,42
Saturday,16-11-2024,37:20.8,Postman,4.64,703292,2,Active,31
Saturday,16-11-2024,38:31.4,Jira,3.51,791300,3,Active,41
Saturday,16-11-2024,39:11.2,Windows Terminal,2.73,391734,3,Inactive,53
Saturday,16-11-2024,40:17.9,Spotify,3.8,467635,1,Active,58
Saturday,16-11-2024,41:53.8,Spotify,2.73,575712,1,Inactive,12
Saturday,16-11-2024,42:29.3,Postman,0.2,545454,3,Active,55
Saturday,16-11-2024,43:06.8,Discord,4.21,384152,3,Active,17
Saturday,16-11-2024,44:20.0,Postman,2.99,648108,1,Inactive,18
Saturday,16-11-2024,45:35.5,Figma,3.29,476590,3,Active,51
Saturday,16-11-2024,46:14.2,Discord,1.49,597964,2,Active,58
Saturday,16-11-2024,47:16.1,IntelliJ IDEA,3.62,734433,1,Active,27
Saturday,16-11-2024,48:12.5,Notepad++,4.85,295338,3,Active,30
Saturday,16-11-2024,49:08.4,Jira,3.96,141438,2,Active,46
Saturday,16-11-2024,50:54.2,IntelliJ IDEA,4.48,740903,1,Inactive,33
Saturday,16-11-2024,51:29.1,VSCode,1.42,393075,1,Active,8
Saturday,16-11-2024,52:45.7,Git,3.48,385329,1,Active,15
Saturday,16-11-2024,53:17.4,IntelliJ IDEA,4.22,774492,1,Active,44
Saturday,16-11-2024,54:30.7,Zoom,0.58,765103,1,Active,53
Saturday,16-11-2024,55:17.6,Figma,0.24,685127,2,Active,52
Saturday,16-11-2024,56:24.3,Notepad++,1.1,286076,2,Active,36
Saturday,16-11-2024,57:53.3,Edge,1.01,114668,2,Active,16
Saturday,16-11-2024,58:26.1,Chrome,2.71,752064,1,Active,17
Saturday,16-11-2024,59:19.4,Windows Terminal,2.21,500013,1,Active,35
Sunday,17-11-2024,00:00.2,Outlook,2.06,784508,1,Active,14
Sunday,17-11-2024,01:49.0,Microsoft Teams,3.01,347931,2,Inactive,51
Sunday,17-11-2024,02:08.1,Netflix,1.06,670112,3,Active,5
Sunday,17-11-2024,03:21.5,Git,3.06,131483,1,Active,36
Sunday,17-11-2024,04:15.1,Spotify,4.78,690438,1,Active,56
Sunday,17-11-2024,05:29.2,Figma,0.54,136288,3,Inactive,15
Sunday,17-11-2024,06:10.1,Chrome,1.1,499166,3,Active,52
Sunday,17-11-2024,07:32.5,Slack,3.31,619689,1,Active,12
Sunday,17-11-2024,08:01.8,Jira,1.65,392896,3,Inactive,55
Sunday,17-11-2024,09:07.5,Chrome,2.89,673736,1,Inactive,58
Sunday,17-11-2024,10:00.5,Jira,1.6,526835,1,Active,57
Sunday,17-11-2024,11:14.8,Zoom,1.54,238144,1,Inactive,14
Sunday,17-11-2024,12:05.7,Discord,0.18,458949,1,Active,42
Sunday,17-11-2024,13:17.8,Slack,0.8,796588,3,Active,42
Sunday,17-11-2024,14:17.3,Figma,4.01,597507,1,Inactive,44
Sunday,17-11-2024,15:01.2,GitHub Desktop,2.16,755894,2,Inactive,11
Sunday,17-11-2024,16:15.0,Edge,2.4,182735,3,Inactive,43
Sunday,17-11-2024,17:52.3,Outlook,0.22,240442,2,Inactive,57
Sunday,17-11-2024,18:44.4,Outlook,1.82,500833,1,Active,11
Sunday,17-11-2024,19:06.6,Chrome,1.67,663110,3,Active,15
Sunday,17-11-2024,20:51.5,Outlook,4.42,399405,3,Inactive,21
Sunday,17-11-2024,21:30.6,Notepad++,3.98,638648,3,Inactive,13
Sunday,17-11-2024,22:13.5,Discord,5,110141,3,Inactive,24
Sunday,17-11-2024,23:29.3,VSCode,2.6,341928,2,Active,41
Sunday,17-11-2024,24:07.6,Microsoft Teams,2.5,749814,3,Active,10
Sunday,17-11-2024,25:27.3,Microsoft Teams,0.35,699031,3,Active,30
Sunday,17-11-2024,26:38.8,Edge,4.18,441872,1,Inactive,39
Sunday,17-11-2024,27:17.5,Notepad++,1.43,140970,3,Active,12
Sunday,17-11-2024,28:14.6,Windows Terminal,2.11,387646,2,Active,14
Sunday,17-11-2024,29:45.9,VSCode,0.92,274587,1,Inactive,48
Sunday,17-11-2024,30:47.2,VSCode,1.86,444827,1,Active,53
Sunday,17-11-2024,31:13.0,Microsoft Teams,0.2,675189,3,Inactive,20
Sunday,17-11-2024,32:50.3,Discord,2.32,722585,1,Active,5
Sunday,17-11-2024,33:33.5,Slack,0.69,224896,2,Active,6
Sunday,17-11-2024,34:37.9,Slack,1.98,758270,1,Active,13
Sunday,17-11-2024,35:43.5,Postman,4.68,710242,3,Inactive,52
Sunday,17-11-2024,36:45.6,Microsoft Teams,2,668094,3,Inactive,24
Sunday,17-11-2024,37:34.9,Slack,4.72,674214,2,Inactive,21
Sunday,17-11-2024,38:24.3,Microsoft Teams,0.35,725711,3,Inactive,48
Sunday,17-11-2024,39:14.3,Notepad++,0.68,201482,3,Active,33
Sunday,17-11-2024,40:06.0,Chrome,2.66,189299,2,Active,47
Sunday,17-11-2024,41:38.6,Netflix,3.5,445742,3,Active,53
Sunday,17-11-2024,42:36.8,Zoom,0.84,119053,1,Inactive,56
Sunday,17-11-2024,43:54.7,VSCode,0.44,313336,2,Active,22
Sunday,17-11-2024,44:26.4,VSCode,2.29,493280,3,Inactive,23
Sunday,17-11-2024,45:37.9,Jira,4.33,552924,2,Active,50
Sunday,17-11-2024,46:03.1,Microsoft Teams,2.8,379966,3,Active,56
Sunday,17-11-2024,47:08.7,Outlook,4.56,631623,1,Active,46
Sunday,17-11-2024,48:14.5,Figma,3.02,403023,1,Active,30
Sunday,17-11-2024,49:09.0,Windows Terminal,1.8,173429,2,Inactive,49
Sunday,17-11-2024,50:20.9,Edge,2.39,475926,3,Active,31
Sunday,17-11-2024,51:19.2,IntelliJ IDEA,1.79,576508,1,Active,23
Sunday,17-11-2024,52:05.2,Chrome,4.96,687216,1,Inactive,11
Sunday,17-11-2024,53:35.1,Notepad++,4.7,758864,1,Inactive,27
Sunday,17-11-2024,54:36.0,Zoom,3.36,516895,1,Active,8
Sunday,17-11-2024,55:29.6,GitHub Desktop,1.17,377350,2,Inactive,6
Sunday,17-11-2024,56:03.1,Edge,2.85,647746,1,Inactive,10
Sunday,17-11-2024,57:01.1,GitHub Desktop,1.08,233328,3,Inactive,9
Sunday,17-11-2024,58:22.1,Edge,0.24,377339,3,Inactive,5
Sunday,17-11-2024,59:31.8,Notepad++,2.23,440894,1,Inactive,24
Sunday,17-11-2024,00:24.8,Microsoft Teams,4.86,420299,3,Active,14
Sunday,17-11-2024,01:28.4,IntelliJ IDEA,4.28,414411,2,Active,11
Sunday,17-11-2024,02:39.1,Spotify,1.26,483727,2,Active,51
Sunday,17-11-2024,03:19.5,Edge,1.37,466710,3,Inactive,10
Sunday,17-11-2024,04:31.4,Outlook,0.93,433290,1,Active,57
Sunday,17-11-2024,05:29.7,GitHub Desktop,2.03,103977,3,Inactive,59
Sunday,17-11-2024,06:26.7,Discord,4.68,519628,1,Active,22
Sunday,17-11-2024,07:05.0,Figma,4.43,528626,3,Inactive,37
Sunday,17-11-2024,08:54.9,Jira,3.97,407706,2,Inactive,58
Sunday,17-11-2024,09:05.7,GitHub Desktop,2.93,770157,1,Inactive,5
Sunday,17-11-2024,10:02.4,Chrome,4.05,418041,3,Inactive,24
Sunday,17-11-2024,11:09.1,IntelliJ IDEA,1.63,385081,1,Inactive,8
Sunday,17-11-2024,12:19.8,Notepad++,4.41,496785,3,Active,12
Sunday,17-11-2024,13:09.1,Spotify,3.97,553848,2,Inactive,15
Sunday,17-11-2024,14:22.3,GitHub Desktop,0.18,519083,3,Inactive,56
Sunday,17-11-2024,15:18.7,Slack,3.86,205985,3,Inactive,54
Sunday,17-11-2024,16:12.6,Outlook,0.49,253880,2,Active,5
Sunday,17-11-2024,17:54.7,Notepad++,1.24,336293,2,Inactive,37
Sunday,17-11-2024,18:55.9,Windows Terminal,4.05,167919,3,Inactive,42
Sunday,17-11-2024,19:51.4,Outlook,0.21,524832,2,Inactive,60
Sunday,17-11-2024,20:49.0,Netflix,4.25,205650,1,Active,10
Sunday,17-11-2024,21:10.9,Netflix,1.62,788402,3,Inactive,10
Sunday,17-11-2024,22:51.8,GitHub Desktop,1.31,130731,1,Inactive,8
Sunday,17-11-2024,23:19.6,Windows Terminal,2.18,351361,2,Active,11
Sunday,17-11-2024,24:45.8,Windows Terminal,1.99,161293,1,Active,8
Sunday,17-11-2024,25:44.2,Chrome,3.01,677512,3,Active,10
Sunday,17-11-2024,26:05.8,Jira,0.26,113847,1,Inactive,35
Sunday,17-11-2024,27:52.1,IntelliJ IDEA,0.62,620494,3,Active,42
Sunday,17-11-2024,28:52.5,Outlook,2.13,210060,3,Inactive,14
Sunday,17-11-2024,29:49.0,Netflix,3.45,746802,1,Inactive,11
Sunday,17-11-2024,30:37.7,Zoom,4.24,767033,2,Inactive,60
Sunday,17-11-2024,31:24.0,VSCode,3.18,180783,1,Inactive,26
Sunday,17-11-2024,32:14.4,Windows Terminal,0.91,225178,1,Inactive,15
Sunday,17-11-2024,33:35.6,Figma,2.66,103631,2,Active,54
Sunday,17-11-2024,34:29.6,Microsoft Teams,3.6,590679,1,Inactive,11
Sunday,17-11-2024,35:27.0,Outlook,3.48,216463,3,Inactive,58
Sunday,17-11-2024,36:09.1,Postman,3.42,716645,3,Inactive,21
Sunday,17-11-2024,37:30.5,Chrome,2.72,608732,2,Active,7
Sunday,17-11-2024,38:28.9,Notepad++,2.84,211193,1,Active,56
Sunday,17-11-2024,39:18.6,VSCode,3.4,675711,2,Inactive,34
Sunday,17-11-2024,40:55.5,Microsoft Teams,0.17,782970,2,Inactive,17
Sunday,17-11-2024,41:51.8,Edge,1.15,514461,1,Active,57
Sunday,17-11-2024,42:07.4,Microsoft Teams,3.97,503126,3,Inactive,40
Sunday,17-11-2024,43:22.9,Figma,1.37,798751,2,Active,29
Sunday,17-11-2024,44:51.5,Netflix,0.42,749848,3,Active,20
Sunday,17-11-2024,45:36.9,Netflix,3.52,248937,1,Inactive,8
Sunday,17-11-2024,46:47.1,Notepad++,4.48,252244,2,Active,5
Sunday,17-11-2024,47:31.0,VSCode,1.17,481659,1,Inactive,55
Sunday,17-11-2024,48:10.3,Postman,3.54,217971,3,Active,41
Sunday,17-11-2024,49:08.3,Outlook,4.29,627841,1,Active,6
Sunday,17-11-2024,50:00.3,Chrome,3.72,729865,1,Active,25
Sunday,17-11-2024,51:54.2,Microsoft Teams,0.82,486191,1,Inactive,35
Sunday,17-11-2024,52:46.4,Outlook,4.95,404927,2,Active,19
Sunday,17-11-2024,53:42.9,Spotify,1.24,676665,1,Active,5
Sunday,17-11-2024,54:20.0,Chrome,4.41,389550,2,Inactive,21
Sunday,17-11-2024,55:49.2,Git,2.58,713634,2,Active,25
Sunday,17-11-2024,56:30.3,Outlook,1.75,216567,1,Active,33
Sunday,17-11-2024,57:58.5,Spotify,4.06,240494,1,Inactive,53
Sunday,17-11-2024,58:36.5,Windows Terminal,0.58,479878,2,Active,29
Sunday,17-11-2024,59:55.0,Microsoft Teams,3.84,727633,2,Active,19
Sunday,17-11-2024,00:46.4,VSCode,0.85,406937,2,Inactive,54
Sunday,17-11-2024,01:17.4,Figma,2.4,138460,2,Active,33
Sunday,17-11-2024,02:06.0,Figma,1.1,624330,2,Active,28
Sunday,17-11-2024,03:24.8,Jira,3.8,604034,3,Active,35
Sunday,17-11-2024,04:42.8,Microsoft Teams,1.16,610316,2,Inactive,19
Sunday,17-11-2024,05:33.0,GitHub Desktop,4.45,410909,1,Inactive,37
Sunday,17-11-2024,06:54.3,Figma,3.39,501942,1,Active,41
Sunday,17-11-2024,07:11.3,Jira,3.88,513586,3,Inactive,14
Sunday,17-11-2024,08:57.5,GitHub Desktop,2.82,414842,1,Inactive,31
Sunday,17-11-2024,09:27.3,Edge,0.15,784408,2,Active,14
Sunday,17-11-2024,10:31.0,Slack,4.31,316559,2,Active,51
Sunday,17-11-2024,11:36.0,Discord,2.43,245084,2,Active,18
Sunday,17-11-2024,12:57.6,Notepad++,3.64,598265,3,Active,31
Sunday,17-11-2024,13:57.7,VSCode,4.01,642126,3,Inactive,42
Sunday,17-11-2024,14:43.2,GitHub Desktop,0.38,450862,2,Active,21
Sunday,17-11-2024,15:00.4,VSCode,3.47,733323,1,Inactive,17
Sunday,17-11-2024,16:36.4,Slack,4.79,443274,3,Inactive,32
Sunday,17-11-2024,17:16.8,VSCode,1.64,788115,3,Inactive,31
Sunday,17-11-2024,18:28.1,Git,2.55,585882,2,Inactive,27
Sunday,17-11-2024,19:16.2,Notepad++,4.27,715195,3,Active,20
Sunday,17-11-2024,20:53.8,Windows Terminal,1.37,289716,2,Active,60
Sunday,17-11-2024,21:25.8,Edge,2.33,316260,1,Active,50
Sunday,17-11-2024,22:11.2,Edge,2.46,211586,1,Inactive,58
Sunday,17-11-2024,23:23.7,Git,2.19,226554,2,Active,32
Sunday,17-11-2024,24:10.1,Zoom,0.87,669581,2,Active,23
Sunday,17-11-2024,25:17.9,Outlook,2.08,680343,1,Active,28
Sunday,17-11-2024,26:12.0,Chrome,4.19,706690,1,Active,42
Sunday,17-11-2024,27:54.8,GitHub Desktop,1.02,288935,3,Inactive,41
Sunday,17-11-2024,28:50.6,VSCode,0.57,379069,1,Inactive,22
Sunday,17-11-2024,29:31.9,Slack,0.4,672907,1,Active,33
Sunday,17-11-2024,30:29.9,VSCode,4.62,184289,2,Active,33
Sunday,17-11-2024,31:56.8,Microsoft Teams,4.45,111303,1,Inactive,42
Sunday,17-11-2024,32:12.2,GitHub Desktop,2.13,581126,1,Inactive,22
Sunday,17-11-2024,33:24.6,IntelliJ IDEA,4.28,561970,1,Inactive,55
Sunday,17-11-2024,34:28.5,IntelliJ IDEA,4.59,105588,3,Active,41
Sunday,17-11-2024,35:02.8,Discord,3.81,440888,2,Active,15
Sunday,17-11-2024,36:56.4,Outlook,1.69,732944,1,Active,13
Sunday,17-11-2024,37:29.7,GitHub Desktop,4.96,617216,1,Active,15
Sunday,17-11-2024,38:57.6,Chrome,4.13,333002,2,Active,24
Sunday,17-11-2024,39:49.6,Notepad++,0.39,551356,3,Inactive,33
Sunday,17-11-2024,40:25.7,Spotify,4.14,575652,1,Inactive,27
Sunday,17-11-2024,41:13.6,Git,1.4,757039,3,Inactive,6
Sunday,17-11-2024,42:28.8,VSCode,2.58,672660,2,Inactive,57
Sunday,17-11-2024,43:00.4,Git,4.97,532834,1,Active,7
Sunday,17-11-2024,44:34.0,Chrome,2.87,280100,3,Active,15
Sunday,17-11-2024,45:11.8,Slack,4.53,413831,1,Active,22
Sunday,17-11-2024,46:16.6,Microsoft Teams,2.97,281773,1,Inactive,17
Sunday,17-11-2024,47:15.2,GitHub Desktop,0.13,275922,1,Inactive,9
Sunday,17-11-2024,48:02.2,Netflix,4.54,447482,2,Active,12
Sunday,17-11-2024,49:39.9,IntelliJ IDEA,4.95,397459,2,Active,19
Sunday,17-11-2024,50:54.4,Windows Terminal,4.08,687477,2,Active,44
Sunday,17-11-2024,51:12.8,IntelliJ IDEA,1.04,270080,2,Active,30
Sunday,17-11-2024,52:58.2,Notepad++,0.75,663508,1,Inactive,41
Sunday,17-11-2024,53:47.8,Outlook,5,341687,1,Active,58
Sunday,17-11-2024,54:50.3,Jira,0.54,707951,1,Inactive,54
Sunday,17-11-2024,55:21.8,Discord,1.63,741443,3,Active,8
Sunday,17-11-2024,56:07.1,IntelliJ IDEA,4.84,520991,1,Active,35
Sunday,17-11-2024,57:29.3,Netflix,1.46,168751,1,Inactive,16
Sunday,17-11-2024,58:38.8,Jira,3.24,693868,1,Inactive,26
Sunday,17-11-2024,59:39.8,Chrome,2.97,289594,2,Inactive,9
Sunday,17-11-2024,00:44.2,Chrome,2.46,343394,3,Inactive,13
Sunday,17-11-2024,01:27.9,Jira,2.42,258486,3,Inactive,21
Sunday,17-11-2024,02:24.1,Edge,3.54,750967,2,Active,33
Sunday,17-11-2024,03:51.8,IntelliJ IDEA,0.23,698822,3,Active,47
Sunday,17-11-2024,04:47.9,Outlook,4.52,430726,1,Inactive,8
Sunday,17-11-2024,05:12.2,Chrome,0.41,341457,2,Inactive,5
Sunday,17-11-2024,06:20.1,Jira,1.13,246353,1,Active,24
Sunday,17-11-2024,07:15.7,Microsoft Teams,2.64,563068,2,Inactive,45
Sunday,17-11-2024,08:08.3,Figma,3.07,233011,2,Inactive,60
Sunday,17-11-2024,09:08.2,Slack,2.56,347743,3,Inactive,45
Sunday,17-11-2024,10:51.7,Spotify,3.53,665917,1,Active,52
Sunday,17-11-2024,11:59.0,Zoom,3.88,606569,2,Active,32
Sunday,17-11-2024,12:31.7,Discord,4.16,307905,1,Active,53
Sunday,17-11-2024,13:10.6,Outlook,2.21,199903,2,Active,15
Sunday,17-11-2024,14:21.5,Outlook,3.36,554338,2,Active,38
Sunday,17-11-2024,15:21.7,Windows Terminal,3.95,476729,3,Active,58
Sunday,17-11-2024,16:47.6,GitHub Desktop,4.87,436214,3,Inactive,50
Sunday,17-11-2024,17:50.5,Edge,2.08,280251,1,Inactive,30
Sunday,17-11-2024,18:30.1,GitHub Desktop,1.88,327233,3,Inactive,52
Sunday,17-11-2024,19:23.1,Discord,0.93,266748,1,Active,60
Sunday,17-11-2024,20:22.0,Chrome,2.71,469799,3,Inactive,15
Sunday,17-11-2024,21:48.9,Zoom,2.29,679307,2,Active,42
Sunday,17-11-2024,22:48.3,GitHub Desktop,3.27,195042,1,Active,20
Sunday,17-11-2024,23:59.3,Slack,1.51,701251,1,Active,55
Sunday,17-11-2024,24:00.6,Notepad++,2.03,564921,1,Active,31
Sunday,17-11-2024,25:25.0,Jira,4.6,459337,1,Inactive,32
Sunday,17-11-2024,26:12.2,Slack,2.44,398886,3,Active,6
Sunday,17-11-2024,27:45.2,Slack,0.34,188502,3,Active,20
Sunday,17-11-2024,28:23.8,Postman,2.74,286265,1,Active,24
Sunday,17-11-2024,29:53.5,Slack,0.53,720637,1,Inactive,59
Sunday,17-11-2024,30:00.7,Microsoft Teams,2.16,122300,3,Active,34
Sunday,17-11-2024,31:31.7,Microsoft Teams,1.67,394635,2,Active,48
Sunday,17-11-2024,32:47.4,Microsoft Teams,2.42,557102,1,Inactive,23
Sunday,17-11-2024,33:13.7,Windows Terminal,3.59,471183,1,Active,41
Sunday,17-11-2024,34:20.2,Figma,0.95,384559,2,Active,33
Sunday,17-11-2024,35:52.4,Edge,4.3,216731,1,Active,55
Sunday,17-11-2024,36:26.1,VSCode,3.25,747200,2,Inactive,50
Sunday,17-11-2024,37:05.5,Zoom,0.77,309767,3,Active,29
Sunday,17-11-2024,38:22.3,Zoom,0.67,306178,2,Active,34
Sunday,17-11-2024,39:30.7,Discord,2.66,599760,2,Active,32
Sunday,17-11-2024,40:54.7,Postman,3.97,733764,2,Active,44
Sunday,17-11-2024,41:02.9,Jira,4.41,172835,2,Inactive,59
Sunday,17-11-2024,42:21.1,Windows Terminal,2.8,120733,1,Inactive,44
Sunday,17-11-2024,43:39.6,Postman,0.94,291629,1,Active,23
Sunday,17-11-2024,44:35.2,Figma,1.61,380304,1,Inactive,15
Sunday,17-11-2024,45:14.3,Netflix,2.2,451525,1,Inactive,41
Sunday,17-11-2024,46:16.5,VSCode,0.91,407675,3,Inactive,52
Sunday,17-11-2024,47:14.4,Edge,2.15,695402,1,Inactive,49
Sunday,17-11-2024,48:29.2,Postman,2.63,379152,1,Active,5
Sunday,17-11-2024,49:38.4,IntelliJ IDEA,2.55,453596,3,Inactive,35
Sunday,17-11-2024,50:48.0,Jira,0.95,509799,3,Inactive,20
Sunday,17-11-2024,51:20.8,VSCode,4.19,134080,3,Active,35
Sunday,17-11-2024,52:34.1,Jira,3.39,152335,2,Inactive,59
Sunday,17-11-2024,53:41.7,Notepad++,3.71,407861,1,Inactive,37
Sunday,17-11-2024,54:58.5,Jira,1.45,579237,1,Inactive,51
Sunday,17-11-2024,55:24.1,Outlook,3.79,783488,2,Inactive,21
Sunday,17-11-2024,56:57.4,Figma,0.74,506532,1,Inactive,40
Sunday,17-11-2024,57:59.8,Slack,1.9,411358,3,Active,38
Sunday,17-11-2024,58:23.9,Windows Terminal,3.76,699002,1,Active,14
Sunday,17-11-2024,59:28.5,GitHub Desktop,2.93,215339,1,Inactive,26
Sunday,17-11-2024,00:02.7,Figma,3.28,689403,2,Active,23
Sunday,17-11-2024,01:15.4,Notepad++,3.79,549214,1,Inactive,7
Sunday,17-11-2024,02:14.7,IntelliJ IDEA,2.28,545441,3,Active,18
Sunday,17-11-2024,03:01.4,Git,3.26,798217,1,Active,57
Sunday,17-11-2024,04:25.5,Chrome,2.79,242228,1,Active,31
Sunday,17-11-2024,05:26.9,Git,4.57,773576,2,Active,44
Sunday,17-11-2024,06:01.8,Windows Terminal,2.32,778473,3,Inactive,26
Sunday,17-11-2024,07:13.5,Spotify,3.41,148958,2,Inactive,53
Sunday,17-11-2024,08:13.6,Notepad++,1.1,277377,3,Inactive,30
Sunday,17-11-2024,09:01.8,Spotify,4.01,768656,2,Active,59
Sunday,17-11-2024,10:42.7,Zoom,2.9,245750,1,Inactive,8
Sunday,17-11-2024,11:16.7,Outlook,2.17,181526,3,Inactive,48
Sunday,17-11-2024,12:46.5,VSCode,2.09,315936,1,Active,53
Sunday,17-11-2024,13:04.4,GitHub Desktop,2.93,115550,2,Active,56
